seed,group,method,model,target_city,eval_split,recall@20,ndcg@20,status,notes,alpha,beta,lambda_cat,lambda_rr,lambda_pop,valid_recall@20,valid_ndcg@20,selected_sources,source_weights,gate,score_norm
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Singapore,strict_unseen_test,0.38027841782967586,0.1701729243009906,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Singapore,official_test,0.4590945317589064,0.25784601155633147,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Singapore,strict_unseen_test,0.38027841782967586,0.1701729243009906,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.0,0.0,0.0,0.5152426025564463,0.24599414369700034,,,fallback_base,none
2026,main_component,Target-only,LightGCN,Tokyo,official_test,0.18125631674666437,0.11425807700708367,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,local,none
2026,main_component,Target-only,LightGCN,Tokyo,strict_unseen_test,0.12118619147879515,0.05727343038858645,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,local,none
2026,main_component,Original-OTC-GW-NoFallback,LightGCN,Tokyo,official_test,0.14310865944390352,0.07924694509075919,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.15316908405099838,0.06953818721357943,Chicago|NYC|Singapore,equal,transfer,none
2026,main_component,Original-OTC-GW-NoFallback,LightGCN,Tokyo,strict_unseen_test,0.12173629001390528,0.05998275948859411,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.15316908405099838,0.06953818721357943,Chicago|NYC|Singapore,equal,transfer,none
2026,main_component,RD-Safe-OTC-GW,LightGCN,Tokyo,official_test,0.18125631674666437,0.11425807700708367,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,safe_select:Local,none
2026,main_component,RD-Safe-OTC-GW,LightGCN,Tokyo,strict_unseen_test,0.12118619147879515,0.05727343038858645,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,safe_select:Local,none
2026,main_component,HR-Rerank-OTC-GW,LightGCN,Tokyo,official_test,0.16945493517827792,0.10216682694716694,success,Full HR reranking on Original OTC-GW.,0.5,0.0,0.5,0.2,0.0,0.16713398714500818,0.08854518254020512,Chicago|NYC|Singapore,equal,graph_rerank,none
2026,main_component,HR-Rerank-OTC-GW,LightGCN,Tokyo,strict_unseen_test,0.12146353059037397,0.06124021722211838,success,Full HR reranking on Original OTC-GW.,0.5,0.0,0.5,0.2,0.0,0.16713398714500818,0.08854518254020512,Chicago|NYC|Singapore,equal,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Cat,LightGCN,Tokyo,official_test,0.18125631674666437,0.11425807700708367,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Cat,LightGCN,Tokyo,strict_unseen_test,0.12118619147879515,0.05727343038858645,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+RR,LightGCN,Tokyo,official_test,0.18125631674666437,0.11425807700708367,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+RR,LightGCN,Tokyo,strict_unseen_test,0.12118619147879515,0.05727343038858645,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Pop,LightGCN,Tokyo,official_test,0.18125631674666437,0.11425807700708367,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Pop,LightGCN,Tokyo,strict_unseen_test,0.12118619147879515,0.05727343038858645,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Tokyo,official_test,0.18125631674666437,0.11425807700708367,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Tokyo,strict_unseen_test,0.12118619147879515,0.05727343038858645,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Tokyo,official_test,0.18125631674666437,0.11425807700708367,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Tokyo,strict_unseen_test,0.12118619147879515,0.05727343038858645,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Tokyo,official_test,0.18125631674666437,0.11425807700708367,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Tokyo,strict_unseen_test,0.12118619147879515,0.05727343038858645,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Tokyo,official_test,0.18125631674666437,0.11425807700708367,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Tokyo,strict_unseen_test,0.12118619147879515,0.05727343038858645,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.0,0.0,0.0,0.6169124344847404,0.3333820026391381,,,fallback_base,none
